url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,WeeksonChart,Length,BPM
http://www.billboard.com/charts/hot-100/2015-06-20,6/20/2015,1,See You Again,Wiz Khalifa Featuring Charlie Puth,See You AgainWiz Khalifa Featuring Charlie Puth,1,1,1,13,3:49,80
http://www.billboard.com/charts/hot-100/2015-06-27,6/27/2015,1,See You Again,Wiz Khalifa Featuring Charlie Puth,See You AgainWiz Khalifa Featuring Charlie Puth,1,1,1,14,3:49,80
http://www.billboard.com/charts/hot-100/2015-07-04,7/4/2015,1,See You Again,Wiz Khalifa Featuring Charlie Puth,See You AgainWiz Khalifa Featuring Charlie Puth,1,1,1,15,3:49,80
http://www.billboard.com/charts/hot-100/2015-07-11,7/11/2015,1,See You Again,Wiz Khalifa Featuring Charlie Puth,See You AgainWiz Khalifa Featuring Charlie Puth,1,1,1,16,3:49,80
http://www.billboard.com/charts/hot-100/2015-07-18,7/18/2015,1,See You Again,Wiz Khalifa Featuring Charlie Puth,See You AgainWiz Khalifa Featuring Charlie Puth,1,1,1,17,3:49,80
http://www.billboard.com/charts/hot-100/2015-07-25,7/25/2015,1,Cheerleader,OMI,CheerleaderOMI,1,2,1,12,3:00,118
http://www.billboard.com/charts/hot-100/2015-08-01,8/1/2015,1,Cheerleader,OMI,CheerleaderOMI,1,1,1,13,3:00,118
http://www.billboard.com/charts/hot-100/2015-08-08,8/8/2015,1,Cheerleader,OMI,CheerleaderOMI,1,1,1,14,3:00,118
http://www.billboard.com/charts/hot-100/2015-08-15,8/15/2015,1,Cheerleader,OMI,CheerleaderOMI,1,1,1,15,3:00,118
http://www.billboard.com/charts/hot-100/2015-08-22,8/22/2015,1,Can't Feel My Face,The Weeknd,Can't Feel My FaceThe Weeknd,1,2,1,9,3:33,108
http://www.billboard.com/charts/hot-100/2015-08-29,8/29/2015,1,Cheerleader,OMI,CheerleaderOMI,1,2,1,17,3:00,118
http://www.billboard.com/charts/hot-100/2015-09-05,9/5/2015,1,Cheerleader,OMI,CheerleaderOMI,1,1,1,18,3:00,118
http://www.billboard.com/charts/hot-100/2015-09-12,9/12/2015,1,Can't Feel My Face,The Weeknd,Can't Feel My FaceThe Weeknd,1,2,1,12,3:33,108
http://www.billboard.com/charts/hot-100/2015-09-19,9/19/2015,1,What Do You Mean?,Justin Bieber,What Do You Mean?Justin Bieber,1,,1,1,3:25,125
http://www.billboard.com/charts/hot-100/2015-09-26,9/26/2015,1,Can't Feel My Face,The Weeknd,Can't Feel My FaceThe Weeknd,1,2,1,14,3:33,108
http://www.billboard.com/charts/hot-100/2015-10-03,10/3/2015,1,The Hills,The Weeknd,The HillsThe Weeknd,1,2,1,17,4:02,113
http://www.billboard.com/charts/hot-100/2015-10-10,10/10/2015,1,The Hills,The Weeknd,The HillsThe Weeknd,1,1,1,18,4:02,113
http://www.billboard.com/charts/hot-100/2015-10-17,10/17/2015,1,The Hills,The Weeknd,The HillsThe Weeknd,1,1,1,19,4:02,113
http://www.billboard.com/charts/hot-100/2015-10-24,10/24/2015,1,The Hills,The Weeknd,The HillsThe Weeknd,1,1,1,20,4:02,113
http://www.billboard.com/charts/hot-100/2015-10-31,10/31/2015,1,The Hills,The Weeknd,The HillsThe Weeknd,1,1,1,21,4:02,113
http://www.billboard.com/charts/hot-100/2015-11-07,11/7/2015,1,The Hills,The Weeknd,The HillsThe Weeknd,1,1,1,22,4:02,113
http://www.billboard.com/charts/hot-100/2015-11-14,11/14/2015,1,Hello,Adele,HelloAdele,1,,1,1,4:55,158
http://www.billboard.com/charts/hot-100/2015-11-21,11/21/2015,1,Hello,Adele,HelloAdele,1,1,1,2,4:55,158
http://www.billboard.com/charts/hot-100/2015-11-28,11/28/2015,1,Hello,Adele,HelloAdele,1,1,1,3,4:55,158
http://www.billboard.com/charts/hot-100/2015-12-05,12/5/2015,1,Hello,Adele,HelloAdele,1,1,1,4,4:55,158
http://www.billboard.com/charts/hot-100/2015-12-12,12/12/2015,1,Hello,Adele,HelloAdele,1,1,1,5,4:55,158
http://www.billboard.com/charts/hot-100/2015-12-19,12/19/2015,1,Hello,Adele,HelloAdele,1,1,1,6,4:55,158
http://www.billboard.com/charts/hot-100/2015-12-26,12/26/2015,1,Hello,Adele,HelloAdele,1,1,1,7,4:55,158
http://www.billboard.com/charts/hot-100/2016-01-02,1/2/2016,1,Hello,Adele,HelloAdele,1,1,1,8,4:55,158
http://www.billboard.com/charts/hot-100/2016-01-09,1/9/2016,1,Hello,Adele,HelloAdele,1,1,1,9,4:55,158
http://www.billboard.com/charts/hot-100/2016-01-16,1/16/2016,1,Hello,Adele,HelloAdele,1,1,1,10,4:55,158
http://www.billboard.com/charts/hot-100/2016-01-23,1/23/2016,1,Sorry,Justin Bieber,SorryJustin Bieber,1,2,1,11,3:20,100
http://www.billboard.com/charts/hot-100/2016-01-30,1/30/2016,1,Sorry,Justin Bieber,SorryJustin Bieber,1,1,1,12,3:20,100
http://www.billboard.com/charts/hot-100/2016-02-06,2/6/2016,1,Sorry,Justin Bieber,SorryJustin Bieber,1,1,1,13,3:20,100
http://www.billboard.com/charts/hot-100/2016-02-13,2/13/2016,1,Love Yourself,Justin Bieber,Love YourselfJustin Bieber,1,2,1,11,3:53,103
http://www.billboard.com/charts/hot-100/2016-02-20,2/20/2016,1,Pillowtalk,Zayn,PillowtalkZayn,1,,1,1,3:22,125
http://www.billboard.com/charts/hot-100/2016-02-27,2/27/2016,1,Love Yourself,Justin Bieber,Love YourselfJustin Bieber,1,2,1,13,3:53,103
http://www.billboard.com/charts/hot-100/2016-03-05,3/5/2016,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,4,1,4,3:39,92
http://www.billboard.com/charts/hot-100/2016-03-12,3/12/2016,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,1,1,5,3:39,92
http://www.billboard.com/charts/hot-100/2016-03-19,3/19/2016,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,1,1,6,3:39,92
http://www.billboard.com/charts/hot-100/2016-03-26,3/26/2016,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,1,1,7,3:39,92
http://www.billboard.com/charts/hot-100/2016-04-02,4/2/2016,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,1,1,8,3:39,92
http://www.billboard.com/charts/hot-100/2016-04-09,4/9/2016,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,1,1,9,3:39,92
http://www.billboard.com/charts/hot-100/2016-04-16,4/16/2016,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,1,1,10,3:39,92
http://www.billboard.com/charts/hot-100/2016-04-23,4/23/2016,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,1,1,11,3:39,92
http://www.billboard.com/charts/hot-100/2016-04-30,4/30/2016,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,1,1,12,3:39,92
http://www.billboard.com/charts/hot-100/2016-05-07,5/7/2016,1,Panda,Desiigner,PandaDesiigner,1,2,1,9,4:07,145
http://www.billboard.com/charts/hot-100/2016-05-14,5/14/2016,1,Panda,Desiigner,PandaDesiigner,1,1,1,10,4:07,145
http://www.billboard.com/charts/hot-100/2016-05-21,5/21/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,2,1,5,2:53,104
http://www.billboard.com/charts/hot-100/2016-05-28,5/28/2016,1,Can't Stop The Feeling!,Justin Timberlake,Can't Stop The Feeling!Justin Timberlake,1,,1,1,3:57,113
http://www.billboard.com/charts/hot-100/2016-06-04,6/4/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,2,1,7,2:53,104
http://www.billboard.com/charts/hot-100/2016-06-11,6/11/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,1,1,8,2:53,104
http://www.billboard.com/charts/hot-100/2016-06-18,6/18/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,1,1,9,2:53,104
http://www.billboard.com/charts/hot-100/2016-06-25,6/25/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,1,1,10,2:53,104
http://www.billboard.com/charts/hot-100/2016-07-02,7/2/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,1,1,11,2:53,104
http://www.billboard.com/charts/hot-100/2016-07-09,7/9/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,1,1,12,2:53,104
http://www.billboard.com/charts/hot-100/2016-07-16,7/16/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,1,1,13,2:53,104
http://www.billboard.com/charts/hot-100/2016-07-23,7/23/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,1,1,14,2:53,104
http://www.billboard.com/charts/hot-100/2016-07-30,7/30/2016,1,One Dance,Drake Featuring WizKid & Kyla,One DanceDrake Featuring WizKid & Kyla,1,1,1,15,2:53,104
http://www.billboard.com/charts/hot-100/2016-08-06,8/6/2016,1,Cheap Thrills,Sia Featuring Sean Paul,Cheap ThrillsSia Featuring Sean Paul,1,3,1,23,3:31,90
http://www.billboard.com/charts/hot-100/2016-08-13,8/13/2016,1,Cheap Thrills,Sia Featuring Sean Paul,Cheap ThrillsSia Featuring Sean Paul,1,1,1,24,3:31,90
http://www.billboard.com/charts/hot-100/2016-08-20,8/20/2016,1,Cheap Thrills,Sia Featuring Sean Paul,Cheap ThrillsSia Featuring Sean Paul,1,1,1,25,3:31,90
http://www.billboard.com/charts/hot-100/2016-08-27,8/27/2016,1,Cheap Thrills,Sia Featuring Sean Paul,Cheap ThrillsSia Featuring Sean Paul,1,1,1,26,3:31,90
http://www.billboard.com/charts/hot-100/2016-09-03,9/3/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,6,1,3,4:04,95
http://www.billboard.com/charts/hot-100/2016-09-10,9/10/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,4,4:04,95
http://www.billboard.com/charts/hot-100/2016-09-17,9/17/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,5,4:04,95
http://www.billboard.com/charts/hot-100/2016-09-24,9/24/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,6,4:04,95
http://www.billboard.com/charts/hot-100/2016-10-01,10/1/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,7,4:04,95
http://www.billboard.com/charts/hot-100/2016-10-08,10/8/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,8,4:04,95
http://www.billboard.com/charts/hot-100/2016-10-15,10/15/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,9,4:04,95
http://www.billboard.com/charts/hot-100/2016-10-22,10/22/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,10,4:04,95
http://www.billboard.com/charts/hot-100/2016-10-29,10/29/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,11,4:04,95
http://www.billboard.com/charts/hot-100/2016-11-05,11/5/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,12,4:04,95
http://www.billboard.com/charts/hot-100/2016-11-12,11/12/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,13,4:04,95
http://www.billboard.com/charts/hot-100/2016-11-19,11/19/2016,1,Closer,The Chainsmokers Featuring Halsey,CloserThe Chainsmokers Featuring Halsey,1,1,1,14,4:04,95
http://www.billboard.com/charts/hot-100/2016-11-26,11/26/2016,1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Black BeatlesRae Sremmurd Featuring Gucci Mane,1,9,1,9,4:51,146
http://www.billboard.com/charts/hot-100/2016-12-03,12/3/2016,1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Black BeatlesRae Sremmurd Featuring Gucci Mane,1,1,1,10,4:51,146
http://www.billboard.com/charts/hot-100/2016-12-10,12/10/2016,1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Black BeatlesRae Sremmurd Featuring Gucci Mane,1,1,1,11,4:51,146
http://www.billboard.com/charts/hot-100/2016-12-17,12/17/2016,1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Black BeatlesRae Sremmurd Featuring Gucci Mane,1,1,1,12,4:51,146
http://www.billboard.com/charts/hot-100/2016-12-24,12/24/2016,1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Black BeatlesRae Sremmurd Featuring Gucci Mane,1,1,1,13,4:51,146
http://www.billboard.com/charts/hot-100/2016-12-31,12/31/2016,1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Black BeatlesRae Sremmurd Featuring Gucci Mane,1,1,1,14,4:51,146
http://www.billboard.com/charts/hot-100/2017-01-07,1/7/2017,1,Starboy,The Weeknd Featuring Daft Punk,StarboyThe Weeknd Featuring Daft Punk,1,2,1,14,3:50,93
http://www.billboard.com/charts/hot-100/2017-01-14,1/14/2017,1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,Black BeatlesRae Sremmurd Featuring Gucci Mane,1,2,1,16,4:51,146
http://www.billboard.com/charts/hot-100/2017-01-21,1/21/2017,1,Bad And Boujee,Migos Featuring Lil Uzi Vert,Bad And BoujeeMigos Featuring Lil Uzi Vert,1,2,1,8,5:43,127
http://www.billboard.com/charts/hot-100/2017-01-28,1/28/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,,1,1,3:53,96
http://www.billboard.com/charts/hot-100/2017-02-04,2/4/2017,1,Bad And Boujee,Migos Featuring Lil Uzi Vert,Bad And BoujeeMigos Featuring Lil Uzi Vert,1,2,1,10,5:43,127
http://www.billboard.com/charts/hot-100/2017-02-11,2/11/2017,1,Bad And Boujee,Migos Featuring Lil Uzi Vert,Bad And BoujeeMigos Featuring Lil Uzi Vert,1,1,1,11,5:43,127
http://www.billboard.com/charts/hot-100/2017-02-18,2/18/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,2,1,4,3:53,96
http://www.billboard.com/charts/hot-100/2017-02-25,2/25/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,5,3:53,96
http://www.billboard.com/charts/hot-100/2017-03-04,3/4/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,6,3:53,96
http://www.billboard.com/charts/hot-100/2017-03-11,3/11/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,7,3:53,96
http://www.billboard.com/charts/hot-100/2017-03-18,3/18/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,8,3:53,96
http://www.billboard.com/charts/hot-100/2017-03-25,3/25/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,9,3:53,96
http://www.billboard.com/charts/hot-100/2017-04-01,4/1/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,10,3:53,96
http://www.billboard.com/charts/hot-100/2017-04-08,4/8/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,11,3:53,96
http://www.billboard.com/charts/hot-100/2017-04-15,4/15/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,12,3:53,96
http://www.billboard.com/charts/hot-100/2017-04-22,4/22/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,13,3:53,96
http://www.billboard.com/charts/hot-100/2017-04-29,4/29/2017,1,Shape Of You,Ed Sheeran,Shape Of YouEd Sheeran,1,1,1,14,3:53,96
http://www.billboard.com/charts/hot-100/2017-05-06,5/6/2017,1,Humble.,Kendrick Lamar,Humble.Kendrick Lamar,1,3,1,3,2:57,150
http://www.billboard.com/charts/hot-100/2017-05-13,5/13/2017,1,That's What I Like,Bruno Mars,That's What I LikeBruno Mars,2,3,1,15,3:26,134
http://www.billboard.com/charts/hot-100/2017-05-20,5/20/2017,1,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne","I'm The OneDJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",1,,1,1,4:48,81
http://www.billboard.com/charts/hot-100/2017-05-27,5/27/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,3,1,17,3:48,89
http://www.billboard.com/charts/hot-100/2017-06-03,6/3/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,18,3:48,89
http://www.billboard.com/charts/hot-100/2017-06-10,6/10/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,19,3:48,89
http://www.billboard.com/charts/hot-100/2017-06-17,6/17/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,20,3:48,89
http://www.billboard.com/charts/hot-100/2017-06-24,6/24/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,21,3:48,89
http://www.billboard.com/charts/hot-100/2017-07-01,7/1/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,22,3:48,89
http://www.billboard.com/charts/hot-100/2017-07-08,7/8/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,23,3:48,89
http://www.billboard.com/charts/hot-100/2017-07-15,7/15/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,24,3:48,89
http://www.billboard.com/charts/hot-100/2017-07-22,7/22/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,25,3:48,89
http://www.billboard.com/charts/hot-100/2017-07-29,7/29/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,26,3:48,89
http://www.billboard.com/charts/hot-100/2017-08-05,8/5/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,27,3:48,89
http://www.billboard.com/charts/hot-100/2017-08-12,8/12/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,28,3:48,89
http://www.billboard.com/charts/hot-100/2017-08-19,8/19/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,29,3:48,89
http://www.billboard.com/charts/hot-100/2017-08-26,8/26/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,30,3:48,89
http://www.billboard.com/charts/hot-100/2017-09-02,9/2/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,31,3:48,89
http://www.billboard.com/charts/hot-100/2017-09-09,9/9/2017,1,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,DespacitoLuis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,1,32,3:48,89
http://www.billboard.com/charts/hot-100/2017-09-16,9/16/2017,1,Look What You Made Me Do,Taylor Swift,Look What You Made Me DoTaylor Swift,1,77,1,2,3:31,128
http://www.billboard.com/charts/hot-100/2017-09-23,9/23/2017,1,Look What You Made Me Do,Taylor Swift,Look What You Made Me DoTaylor Swift,1,1,1,3,3:31,128
http://www.billboard.com/charts/hot-100/2017-09-30,9/30/2017,1,Look What You Made Me Do,Taylor Swift,Look What You Made Me DoTaylor Swift,1,1,1,4,3:31,128
http://www.billboard.com/charts/hot-100/2017-10-07,10/7/2017,1,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,2,1,12,3:43,125
http://www.billboard.com/charts/hot-100/2017-10-14,10/14/2017,1,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,1,1,13,3:43,125
http://www.billboard.com/charts/hot-100/2017-10-21,10/21/2017,1,Bodak Yellow (Money Moves),Cardi B,Bodak Yellow (Money Moves)Cardi B,1,1,1,14,3:43,125
http://www.billboard.com/charts/hot-100/2017-10-28,10/28/2017,1,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,2,1,4,3:38,160
https://www.billboard.com/charts/hot-100/2017-11-04,11/4/2017,1,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,1,1,5,3:38,160
https://www.billboard.com/charts/hot-100/2017-11-11,11/11/2017,1,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,1,1,6,3:38,160
https://www.billboard.com/charts/hot-100/2017-11-18,11/18/2017,1,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,1,1,7,3:38,160
https://www.billboard.com/charts/hot-100/2017-11-25,11/25/2017,1,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,1,1,8,3:38,160
https://www.billboard.com/charts/hot-100/2017-12-02,12/2/2017,1,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,1,1,9,3:38,160
https://www.billboard.com/charts/hot-100/2017-12-09,12/9/2017,1,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,1,1,10,3:38,160
